url,title,image_url,description,ingredient,step,match_ingredient
https://icook.tw/recipes/97888,微酵地瓜醬,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97888/large_02aaf0dc1552ffbe.jpg,◆微酵白松露鹽麴可「提升地瓜甜度，降低醬料膩感」。◆建議可直接食用或作為土司饅頭夾醬都非常美味健康。◆此道餐點可作為主要「醣類」營養源。微酵館臉書:htt...,1去皮地瓜(切塊)|2微酵白松露鹽麴|3新鮮葡萄柚汁|,1.將去皮地瓜塊蒸熟備用，或是加少量水燙熟瀝乾備用。|2.將作法(1)的地瓜與【調味料2+3】放於調理機中打成泥狀即可。|3.※濃稠度及口味可視個人喜好微調。|,鹽|優格|
https://icook.tw/recipes/97764,高麗菜豬肉水餃,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97764/large_1bca396856e1d510.jpg,"高麗菜盛產時期很甜,自己包水餃,可以冷凍起來,隨時要吃就能煮或煎來解饞~",高麗菜(1顆)|豬絞肉|蔥|水|醬油|胡椒粉|香油|水餃皮|,"1.高麗菜洗淨切碎|2.瀝乾加入鹽,抓勻放置30分鐘|3.用濾布把水份擠出|4.豬絞肉加入水攪拌|5.加入胡椒粉和醬油攪拌,讓豬絞肉吸收水份|6.接著加入香油,攪拌到黏稠|7.將切碎的蔥,高麗菜和豬絞肉攪拌混合均勻|8.肉餡放在皮上,邊緣用水抹半圈比較容易黏合|9.包好放塑膠盤(或鐵盤)上,排整齊~ 不可以用瓷盤或玻璃盤!放冷凍變硬才能裝袋!|10.水滾後,水餃放進去煮5-6分,再放一杯冷水進去,滾後水餃浮起來就可以吃了~|",高麗菜|洋蔥|油|胡椒|油|優格|
https://icook.tw/recipes/56670,台式酸辣湯,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/56670/large_89ee44b053637ecb.jpg, name=,紅蘿蔔|盒裝板豆腐|黑木耳|香菇|豬肉|蛋|太白粉|醬油|白醋|鹽|胡椒粉|麻油|醬油|麻油|,"1.備料：紅蘿蔔切絲、豆腐切絲、黑木耳泡開洗淨切絲、香菇蒂切絲、香菇切薄片、豬肉切絲以<span class=""group_1"">醃料</span>醃15分鐘。(買得到鴨血的朋友請將鴨血也切細絲)|2.陶鍋中加入橄欖油及麻油。|3.放入紅蘿蔔絲及香菇蒂絲，開中火拌炒，炒至紅蘿蔔軟化。|4.加入木耳絲拌炒。|5.加入香菇片拌炒，加鹽調味。|6.待香菇香氣已出，加熱水、胡椒粉、醬油，開大火，煮滾。|7.湯煮滾後以太白粉水勾芡。此時可濃稠些，因為之後加入醋會再稀釋湯汁。|8.勾芡後再放入豆腐，如此豆腐在湯中較不會破碎。|9.打入蛋花，之後再放入肉絲，待肉絲變色後加入白醋。煮滾後熄火，灑上麻油，胡椒粉。(有蔥花可加上蔥花，再將麻油及胡椒粉淋在蔥花上)|10.盛碗，趁熱享用！|",豆腐|山豬肉|蛋黃醬|油|醋|鹽|胡椒|油|油|油|優格|
https://icook.tw/recipes/97954,糖醋辣拌水雲,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97954/large_05aef2d9f1206ef4.jpg,道地小菜，一上桌就醋香四溢，嚐起來酸溜開胃，嗅得到海洋的氣息，很多沖繩人只要配這上盤菜，就能扒光好幾碗飯。,沖繩水雲|柴魚片|黃瓜|辣椒|米醋|沖繩黑糖|低鹽醬油|,"1.先將水雲表面大量的鹽洗掉，再泡水約5~10分鐘( 中途可換1~2次水)讓鹹度變淡。|2.將黃瓜、辣椒洗淨，切成細絲備用。|3.將米醋、沖繩黑糖、低鹽醬油，以3：2：1的比例調製<span class=""group_1"">醬汁</span>。|4.在碗裡裝進水雲，加入特製<span class=""group_1"">醬汁</span>充分拌勻，食用時放上柴魚片、黃瓜絲及辣椒絲於海髮菜上即可。|",小黃瓜|辣椒|醋|糖|油|優格|
https://icook.tw/recipes/98015,高麗菜豬肉水餃,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/98015/large_5f55fb461718b6ba.jpg,1040110,絞肉|高麗菜|紅蘿蔔|蔥|薑汁|醬油|鹽|楜椒|,1.|2.|3.|4.|5.|,高麗菜|洋蔥|薑|油|鹽|優格|
https://icook.tw/recipes/96273,零廚藝~馬鈴薯燉肉【穀盛壽喜燒】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96273/large_2346d167d633461a.jpg,只用一種調味料冬季煮一鍋暖呼呼的燉肉，馬鈴薯的鬆軟、肉汁的香甜，深受家人的喜歡，超級無敵下飯呦！更多食譜歡迎訂閱~http://icook.tw/user...,洋蔥|豬肉(豬腱、胛心、梅花皆可)|胡蘿蔔|馬鈴薯-小|榖盛壽喜燒|,"1.備料。洋蔥、馬鈴薯、胡蘿蔔、豬肉切塊。|2.鍋中放油中小火炒香洋蔥後放入豬肉炒到金黃微焦，再加入馬鈴薯、胡蘿蔔塊稍炒。|3.加入適量的水（約淹過食材一點點的量），再加入壽喜燒3大匙。|4.以中小火燉煮45~60分至食材軟化入味，湯汁微收,這時可試一下味道,如果不夠鹹再加少許塩即可。|",洋蔥|豬肉|馬鈴薯|優格|
https://icook.tw/recipes/98019,小巧可口～迷你荷蘭寶貝鬆餅【光泉鮮乳】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/98019/large_eacde53464a17d51.jpg,荷蘭寶貝鬆餅不一定要鑄鐵鍋才能做^^利用馬芬烤盤也可以做出小巧可愛的迷你“寶貝們”！添加純天然的全脂光泉鮮乳～除了能增加鈣與蛋白質的吸收，蓬鬆、奶香的荷蘭...,季節水果|堅果碎|水滴巧克力(M)|糖粉|蜂蜜|融化無鹽奶油|光泉全脂鮮乳|中筋麵粉|全蛋液|貳砂糖|鹽|天然香草精|無糖可可粉|,1.基本鬆餅糊取一半加入可可粉再拌勻即成可可口味的鬆餅糊！|2.◎無鹽奶油可以微波30秒或隔水加熱融化！|3.到鬆餅膨脹的高高的、周邊烤上色即可。|4.5可可口味鬆餅+水滴巧克力灑適量糖粉。|5.◎烤箱溫度及時間請視自家烤箱、鬆餅狀況做調整！|,堅果|巧克力|糖|蜂蜜|奶油|麵粉|蛋|糖|鹽|糖|優格|
https://icook.tw/recipes/97999,橙香果醬,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97999/large_c41e2660e43f7944.jpg,水果大出當季的時候最適合拿來做果醬…冰箱三不五時都會有各式果醬庫存著…不管是抹吐司還是拿來做其他料理都好方便…我最喜歡也最常拿來烤蛋糕做麵包或是泡水果茶…...,柳丁皮|柳丁汁|砂糖|麥芽糖|檸檬汁|,1.柳丁皮用鹽巴稍微搓洗過，用水沖乾淨。|2.柳丁放入水裡加熱煮滾約3分鐘後，水倒掉後再重新加水，再煮滾……總共重複3～4次。|3.煮好的果皮用冷水再沖洗一下，用湯匙把果皮上的白膜刮除，只留最底下的黃皮。|4.把果皮切細絲，加入砂糖加熱煮滾後轉小火，再加入柳丁汁，檸檬汁，麥芽續煮約30分鐘，呈現濃稠狀即完成。(過程中要不時攪拌)|5.果醬趁熱裝入已消毒好的玻璃瓶裡，蓋上蓋子，倒放直到冷卻就可放冰箱冷藏。|,糖|糖|檸檬|優格|
https://icook.tw/recipes/97928,低脂無鹽料理 - 小米雞肉高麗菜卷,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97928/large_4e350693d9c2df4b.jpg,低脂無鹽的料理健康又兼顧美味一卷可做出兩種風味,(小米)有機小米|(小米)百里香|(小米)黑芝麻|(雞肉)雞胸肉|(蔬菜)四季豆|(蔬菜)蕃茄|(蔬菜)金針菇|高麗菜|,1.放入鍋子蒸熟後，取出待涼備用。|2.炒蔬菜。沒有任何技巧。沒有油。沒有調味。|3.*最後加入黑芝麻拌一拌。|4.撕成肉絲，備用。|5.高麗菜的梗切掉，以便包覆內餡。|6.先鋪小米 - 蔬菜 - 雞肉絲|7.這是單純蒸的成品。|8.讓高麗菜定型。|9.這是煎過的成品|,雞肉|高麗菜|優格|
https://icook.tw/recipes/98017,菲姐私房菜-古早味白菜滷,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/98017/large_1bc976da8f8fb622.jpg,能夠代表台灣古早味的一道美食，菲姐會馬上想到白菜滷，冬天吃上一碗熱騰騰的白菜滷，會覺得好幸福，好溫暖喔!現在正是大白菜的季節，便宜又美味，來做一鍋白菜滷最...,大白菜(中型)|魚皮|木耳|紅蘿蔔|香菇|金勾蝦|蒜末|辣椒|醬油|蠔油|白胡椒|烏醋|米酒|,1.將魚皮切適當長度，汆燙(可加入米酒、薑片、蔥段去腥味)、香菇泡軟切絲、紅蘿蔔/木耳切絲、大蒜/辣椒切末、白菜洗淨切塊 備用|2.準備好炒鍋，加入2匙油，將大蒜末、辣椒末、金勾蝦下鍋爆香|3.加入少許米酒、蠔油、醬油、蠔油、水一碗，攪拌均勻，將木耳、魚皮、紅蘿蔔、香菇下鍋|4.將白菜一起下鍋拌炒，蓋上鍋蓋燉煮至白菜軟爛入味(水太少可以再加一點)|5.開蓋加入適量的烏醋提味，就可上桌囉~(不夠鹹可以再加一點鹽)|,蝦|蒜|辣椒|油|油|胡椒|醋|優格|
https://icook.tw/recipes/37255,滷肉飯,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/37255/large_57b08ada4bd39738.jpg,"台灣第一的滷肉飯,真的好好吃呢!",雞蛋|蒜末|紅蔥頭|紅蔥酥|花生醬|油|鹽|冰糖|胡椒粉|五香粉|醬油|水|米酒|,"1.將冰糖2大匙,水大匙用小火煮至咖啡色,至咖啡色後倒入一杯的滾水,熄火盛起備用|2.鍋裡放少許油,將蒜末,紅蔥末用小火炒至金黃色|3.步驟3放入豬絞肉,一起拌炒,火可以用中小火來炒,記得不能用大火,因為爆香的蒜末跟紅蔥末在裡面,太大火會把它炒焦了,那整鍋肉就很難吃了,不然就把炒好的蒜末跟紅蔥末先撈起來,再入調味料再倒入也可以|4.將豬肉炒至肉的焦黃,逼出油脂|5.倒入米酒,胡椒粉炒至有水氣後,倒入紅蔥酥怑勻,如果有把炒過的蒜末,紅蔥末撈起的,這個時候也可以一起倒進去|6.倒入醬油,塩,五香粉,花生醬炒至醬油香氣出來才可以|7.換個較深的鍋子,這樣加入的水量較容易準確,開小火,倒入第三步驟的糖水,如果不足淹過肉,加些水即可|8.把新鮮的蛋洗乾淨,在電鍋中鋪上二張沾水的紙巾,蓋上鍋蓋,按下煮飯的按鈕,不到二分鐘蛋就煮好囉,泡水,剝掉蛋殼備用。|9.放入剛剝好蛋殼的雞蛋一起鹵|10.小火鹵一個小時左右,就好囉!|11.這樣好吃的滷肉飯加個蛋就好囉,如果,有醃黃瓜就更好看了,但是不是天然的東西就不用了吧。|",蛋|蒜|蔥|蔥|奶油|鹽|糖|胡椒|油|優格|
https://icook.tw/recipes/97555,簡易紅豆羊羹,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97555/large_2bd4ea8c1e4edd62.jpg,,水|紅豆泥（帶些微顆粒)|砂糖(可依個人口味增減)|洋菜粉|麥芽(少許)|,"1.將洋菜粉加入冷水中拌勻。|2.待水滾後分三次加入砂糖拌勻。|3.接著分三次加入紅豆泥拌勻。|4.最後加入少許麥芽拌勻。|5.待其室溫下降溫後倒入模子（此次是用洗淨擦乾的牛奶盒,看家裡有什麼就用什麼即可）,接著放進冰箱冷藏後便可以享用。|6.同樣方法也可以做成地瓜羊羹。|",糖|優格|
https://icook.tw/recipes/97844,【皮蛋地瓜葉】 嘗試不同的搭配吧,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97844/large_1ed068bf8aeca7d2.jpg,皮蛋與地瓜葉都是隨手可得的材料一起嘗試看看這幾年的流行吧！別再讓皮蛋只能和豆腐配對也別再讓地瓜葉只是清燙了【涮嘴】♥ ♥ ♥ ♥【麻煩】♥,皮蛋|地瓜葉|蒜|蠔油|鹽|,1.備料：蒜頭切末／皮蛋剝殼切塊／地瓜葉洗淨。|2.熱油鍋爆香蒜末。|3.先加入地瓜葉，用半碗水煨軟葉片後，加入皮蛋、蠔油拌炒。|4.起鍋前，用少許鹽調味（注意不要太多，蠔油已有足夠的鹽味）即可上桌。|,蛋|蒜|油|鹽|優格|
https://icook.tw/recipes/97856,五彩軟絲沙拉【雲端冰箱鮮食家】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97856/large_8bb2acf660cf89cb.jpg,這次在“鮮食家”網站購買了非常新鮮香嫩的軟絲，川燙後做成五彩繽粉的沙拉，搭配各式蔬菜，營養美味又健康，是家常菜中富有創意變化的一道，大人小孩都愛吃，也很適...,【鮮主張】軟絲|紅蘿蔔|小黃瓜|芹菜|高麗菜|沙拉醬|,1.小黃瓜切細條，去掉中間部分以避免水份太多，用少許鹽巴醃漬約10~15分鐘。|2.川燙紅蘿蔔(水裡加上些許鹽巴提味)，如果要讓顏色更漂亮可以加一點點油進去，相同方法也川燙芹菜。至於軟絲則要在川燙時加入些許米酒去腥，燙熟後浸泡冷水。|3.切掉軟絲的尾巴，將小黃瓜、紅蘿蔔、芹菜塞進去，然後切成一圈一圈即可準備上菜|4.盛盤時先鋪上高麗菜絲，並以沙拉醬裝飾，漂亮可口的五彩軟絲沙拉就可以上桌了，若沒有食用完畢可以冰冰箱保存，隔餐吃也很美味喔！|,小黃瓜|芹菜|高麗菜|優格|
https://icook.tw/recipes/96395,奶油焗白菜,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96395/large_c619bec45f869083.jpg,冬季的白菜又甜又好吃，將白菜裹上香濃滑口的白醬，真的是絕配呀!!!白醬作法可參考：http://josephinee7.pixnet.net/blog/p...,白菜|培根|洋蔥|蒜頭|起司|白醬|黑胡椒|鹽巴|,1.白菜洗淨用手撥成塊、培根切小片、洋蔥切末、蒜頭切末備用。|2.熱鍋不放油，放入培根煎至焦香、微乾後取出備用。|3.利用培根的油脂，爆香洋蔥末、蒜末，加入白菜梗拌炒。|4.加入白菜葉炒至白菜變軟，加入少許鹽巴和黑胡椒調味。|5.放入白醬和培根，炒至白菜完全吸收白醬醬汁。|6.盛入烤盤，底部先鋪上白醬食材，接著放起司（也就是白醬料→起司→白醬料→起司……一直重複疊上去），直至最頂層一定要放起司絲。|7.烤箱先預熱，再將食材放入烤箱，溫度設定200度烤15～20分鐘至起司融化變成金黃色即完成。|,小白菜|培根|洋蔥|蒜|起司|胡椒|鹽|優格|
https://icook.tw/recipes/97834,[輕鬆手作]白酒蛤蜊義大利麵,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97834/large_56ef5c1072774077.jpg,蛤蜊除了可以用來煮湯，也非常適合清炒義大利麵，而白酒蛤蜊義大利麵正是許多餐館點餐率第一名料理，因為不用煮醬汁，在家做也非常簡單，號稱第一次就上手的不敗料理...,義大麵直麵|橄欖油|橄欖油|白酒|新鮮蛤蜊|洋蔥碎|蒜|九層塔|鹽、黑胡椒|,"1.<span class=""group_1"">煮麵</span>水滾後，加入約10公克的鹽和些許橄欖油，以傘狀下義大利麵，每人份的義大利麵約拾圓硬幣大小。|2.<span class=""group_1"">煮麵</span>每人喜歡的口感不一樣，可以不時撈起試吃軟硬度，約8分熟即可，醬汁拌炒過程還會再加熱。|3.<span class=""group_1"">煮麵</span>煮好後的義大利麵，可以再拌入一點橄欖油，比較不容易沾黏。|4.冷鍋下橄欖油，加入洋蔥、蒜末翻炒|5.加入蛤蜊、白酒和一大湯勺煮麵水，悶鍋至蛤蜊打開，先取出備用。在蛤蜊原汁中，滴幾滴橄欖油再放入義大利麵，讓麵充分吸取湯汁|6.依個人口味增減鹽、黑胡椒，因為蛤蜊已具有鹹度，調味時鹽不要一次下太多，慢慢試味道。|7.擺盤上可以放九層塔葉或巴西里碎，就跟外面餐廳賣的一模一樣了，手作無價！|",麵|油|油|洋蔥|蒜|胡椒|優格|
https://icook.tw/recipes/31497,地瓜球,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/31497/large_160105d3a41b4dfb.jpg,"好吃的地瓜球,大小朋友的最愛~自己動手做,健康又美味!",地瓜|地瓜粉|糯米粉|太白粉|砂糖|,"1.先把地瓜削皮切塊用電鍋蒸熟,熟後壓成泥...|2.糯米粉加入是地瓜粉一半,太白粉少許,然後再柔成麵糰~|3.|4.再來要下油鍋,小火熱油中,麵糰搓成長條型!方便切成小塊!|5.熱油好了,放下去~記得要邊攪拌!不然會黏在一起~|6.浮起來的時候,就要用匙壓扁!讓地瓜球膨脹起來!|7.起鍋前用大火把油逼出來就完成了!|",糖|優格|
https://icook.tw/recipes/31280,焦糖烤布丁,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/31280/large_d6fe6af818b5f9ae.jpg,,雞蛋|牛奶|白砂糖（布丁液用）|白砂糖（焦糖用）|水|淡奶油|香草粉（精）|百利甜酒|朗姆酒|起士粉|,1.先熬制焦糖，把60g白糖與20g水放在鍋裡加熱熬制焦糖，當顏色變成金黃色時，離火，觀察顏色，當顏色比照片中顏色淺的時候，倒入布丁模子中。（由於照片拍攝與晚上，所以焦糖顏色看著比實際略深）。焦糖在倒入瓶底之後，會凝固，跟糖葫蘆外面的糖一樣。|2.200ml牛奶+30g的糖，用小奶鍋稍微加熱一下，等到糖融化，溫度稍微比體溫高一點點的時候就從火上拿下來。然後慢慢倒入打散的雞蛋液中。攪拌均勻。|3.反復過篩3次以上。這樣會過濾掉沒打散的蛋液，出來的布丁口感上更細膩。如果你家木有篩子，也無所謂，懶人可以講究一切的，是吧~|4.布丁液靜置半小時。再倒入模子或者瓶子中。|5.放入烤箱中。160~165度，上下火，水浴法烤35分鐘。如果沒有烤箱，就放在蒸鍋裡蒸吧（開鍋後15~20分鐘）。跟蒸雞蛋羹一樣。而且如果放在蒸鍋中，最好上面封上保鮮膜，這樣避免內部出泡泡。（水浴法就是在烤盤上倒入熱水。不是一點點，最好倒烤盤的2/3以上）|,蛋|牛奶|糖|糖|奶油|優格|
https://icook.tw/recipes/82698,韓式海鮮煎餅~簡單不失敗,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/82698/large_6b6102557a62b040.jpg,做出來和餐廳一樣美味，簡單易做，料多又厚實，超滿足。不會料理的新手也是一學就上手!,味霖|砂糖|薄鹽醬油|日式和風醬|水|透抽|剝殼蝦|高麗菜絲|紅蘿蔔絲|韭菜|洋蔥|小黃瓜絲|中筋麵粉|水|太白粉/玉米粉|雞蛋|鹽|白胡椒粉|,1.先將所有食材切絲，透抽切小塊，備用。(所有食材不可過多，否則麵糊裹不起來很容易散掉)|2.將中筋麵粉，水，蛋，太白粉(玉米粉)，鹽，白胡椒粉 拌勻成麵糊備用。 (水建議可以分次加慢慢調整，加到像麵糊狀不會太稀或太像麵團)|3.熱鍋放油，放入海鮮和所有食材拌炒，加鹽和調味料。|4.將炒好的所有食材倒入麵糊攪拌均勻。|5.洗鍋擦乾重新放2大匙食用油+1大匙麻油，鍋熱後轉接近小火將麵糊倒入鋪平，等待約煎2分鐘左右再翻面煎好就完成。|,糖|油|蝦|高麗菜|洋蔥|小黃瓜|麵粉|玉米|蛋|鹽|胡椒|優格|
https://icook.tw/recipes/16252,愛蜜莉廚房:金棗(桔)蜜餞,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/16252/large_51179a901f608937.jpg,"過年是金桔(棗)的生產季節，超市買了一大袋，除了煮金桔水果茶之外,剩下約半袋，放著放著想到可以做成蜜餞~煮好金桔(棗)的湯汁不用丟掉，加點熱水，加點檸檬汁...",金棗(桔)|冰糖|水|,"1.(戳洞或是切十字之後稍微燙煮，可以把果肉的酸澀味煮出來)|2.準備一個小鍋，放入冰糖與水，用小火煮至冰糖溶解(這程序比較耗時，大約需要半小時以上,嫌麻煩可用白砂糖代替),然後將金棗入糖水鍋，小火煮約40分鐘至果皮呈透明狀!|3.煮好的金棗放在鍋內浸泡一個晚上，隔天拿出烘烤!烤箱預熱後，金棗撈起(湯汁不用)放入烤箱中，華氏200度/攝氏95度烘烤10分鐘，(若是大烤箱請增加時間至20-30分鐘)放涼後即可裝瓶食用 !!|",糖|優格|
https://icook.tw/recipes/97970,簡易鮮蒸鱈肉─雲端冰箱鮮食家,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97970/large_bd817e61580f3093.jpg,鱈魚的鮮是眾所皆知的美味，雲端冰箱鮮食家的築地一番鮮-厚切冰島鱈魚，只要利用蒸的方式，就能簡單將鱈魚的美味調出來，讓你每一口都能嘗到鱈魚的鮮甜味。,一番鮮厚切冰島鱈魚|蔥|薑|鹽巴|水(蒸煮用)|,1.將雲端冰箱鮮食家的築地一番鮮-厚切冰島鱈魚稍為沖水一下，放到深盤中。|2.薑切絲細，將薑絲放在鱈魚上方。這種方式可以讓蒸煮時薑味完全釋放，提高鱈魚的鮮度。|3.將裝有鱈魚的深盤放入傳統電鍋裡，外鍋加1杯水，蓋上鍋蓋，按下開關進行蒸煮動作，直到電鍋開關跳起即可。|4.將蒸煮好的盤子拿出來，將鱈魚上方的薑絲取出，再將蒸魚的湯汁倒入鍋中加熱。|5.在鍋中加入切好的蔥段和薑絲。|6.加入1匙的鹽巴調味。(不要一開始蒸煮時就使用鹽巴，這樣會讓鱈魚的蛋白質容易流失，失去營養價值。)|7.將調味過的蒸魚湯汁倒入裝有鱈魚肉的深盤中，即可上菜。|,洋蔥|薑|鹽|優格|
https://icook.tw/recipes/98009,【繽紛巧克力棒棒糖餅乾】低糖少油更健康,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/98009/large_7087255216170ac2.jpg,自已做的巧克力餅乾，可以再減糖、再少油或以橄欖油取代，使用的食材自已把關，讓孩子吃得更安心!!更何況這棒棒糖造型，比起一般造型餅乾，更是讓小朋友們看了眼睛...,奶油|低筋麵粉|2號砂糖|雞蛋|無鋁泡打粉(可有可無)|巧克力塊|巧克力米|餅乾棒|,1.食材準備|2.巧克力塊我是在全聯買的。巧克力米則是在烘焙原料行買的。|3.第一個步驟，奶油塊請先隔水加熱至全部融化。|4.然後將雞蛋打入一個容器中，均勻拌覺後再倒入細砂糖攪拌均勻。|5.接著倒入奶油，一樣均勻的拌勻。|6.接下來低筋麵粉，請分兩次篩入。|7.並均勻壓扮至下圖狀，看不到低筋麵粉的粉末即可。|8.再以圓型模具壓模。|9.而棒棒餅乾以螺旋轉方式，慢慢地旋轉插入圓型餅乾中。|10.有加了泡打粉的餅乾，烤了之後餅乾會有點澎脹感。|11.取出後，先將餅乾放涼約十分鐘，讓它冷卻一下!!|12.棒棒糖餅乾放涼的過程中，此刻巧克力塊可以先隔水加熱嘍~|13.如果不想讓孩子吃得這樣甜，建議只單塗一面就好!!|14.塗完後請立即灑上巧克力米，未乾的巧克力糊可以完全黏住巧克力米。|15.乾了之後可是會黏在盤子上的喔!!|16.噹啷~乾了乾了!! 好可愛的彩色巧克力棒棒糖餅乾喔!!|17.為什麼市售的巧克力餅乾要做得這樣甜~甜到讓人覺得不想再吃第二塊|,奶油|麵粉|糖|蛋|巧克力|巧克力|優格|
https://icook.tw/recipes/97326,培根牛奶玉米濃湯【光泉鮮奶】,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97326/large_a50f7163b4ff7651.jpg,看了蘿瑞娜的瑞典主婦超人氣的麥當勞玉米濃湯食譜~在台灣現在是玉米的產季~我用了新鮮的玉米來做喔~利用馬鈴薯泥代替勾芡的效果澱粉還具有飽足感~小人明天的早餐...,光泉鮮奶|水|新鮮玉米粒|馬鈴薯1顆|蒜泥|鹽|培根|蘿勒葉|玉米罐頭|,1.把新鮮的玉米粒和馬鈴薯利丁加入等量的水放入電鍋蒸熟放涼~|2.用果汁機打至無顆粒~|3.加入約 300CC的光泉鮮奶和高湯(或水加雞粉2匙)300CC蒜泥 1顆~(可視個人喜愛的濃度增水量)小火煮滾~其間要不停的攪拌以免燒焦~|4.加入一瓶玉米粒~加一匙的鹽調味這樣小朋友就很喜歡囉~|5.大人版的煸些培根~|6.來份法式玉米濃湯~要來一碗嗎?|,玉米|馬鈴薯|蒜|鹽|培根|玉米|優格|
https://icook.tw/recipes/97789,【古早味家常菜】高鈣營養的「吻仔魚蔥蛋」,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97789/large_a3a186b089e41990.jpg,今天這道「吻仔魚蔥蛋」，是要教大家利用吃剩下的吻仔魚來做剩菜料理。我經常拿吃剩下的吻仔魚來炒飯或像今天這樣煎成「吻仔魚蔥蛋」!!而且吻仔魚的營養也非常豐富...,雞蛋|吻仔魚|蔥花|胡椒粉|鹽巴|,1.食材準備|2.將雞蛋、蔥花及吻仔魚均勻攪拌一番，並灑些胡椒粉來增加香氣!!|3.因為選購的吻仔魚鹹度不一所以鹽巴請自行試口感決定是否添加!!|4.因為我使用的是不沾鍋，所以油不用下得很多，吃起來也比較健康無負擔。|5.利用鏟子將蛋內的餡料分散撥開，蛋的厚度也較平均。|6.過大的火很容易蛋的底部焦掉，但朝上這面都還沒煎熟喔!|7.請以中小火慢慢耐心的煎煮。|8.看到還有蛋汁未熟透，請再翻面煎煮。最近又有禽流感疫情，所以吃蛋建議請全熟會比較安心!!|9.對切成一半，全部都熟了之後，可以分切成小塊狀，比較好挾用!!|10.有點厚度，帶點魚味兒的煎蛋，咬起來的滋味一級棒!!|11.所以建議在烹調前可多沖洗幾次水，最好選購顏色較接近象牙白的吻仔魚喔!!|,蛋|蔥|胡椒|鹽|優格|
https://icook.tw/recipes/97927,杏仁渣餅乾,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97927/large_e7ebd025155a39be.jpg,煮了杏仁茶，濾掉了好多杏仁渣，杏仁又香又甜，再度利用在小餅乾上，很好吃喔！,杏仁渣|低筋麵粉|無鹽奶油|砂糖|黑芝麻/核桃 (無可)|,1.核桃放另一盆中和杏仁渣一起烤香，約15分鐘|2.奶油 + 砂糖打至泛白，加入杏仁渣一起攪拌均勻|3.篩入麵粉，以刮刀輕柔攪拌，加入芝麻或核桃，形成一個餅乾麵團|4.放入冰箱冷凍一小時後，再拿出來切片擺置於烤盤上|5.烤箱預熱180度C/350度F，將烤盤放到烤箱，約烘烤15~20分鐘(視厚度而定)，然後將烤箱關掉，再悶五分鐘，拿出放涼即可享用！|,麵粉|奶油|糖|優格|
https://icook.tw/recipes/86361,自製花生醬,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/86361/large_148aba7880ffe496.jpg,工欲善其事，必先利其器。只要有適當的工具，自製花生醬簡單又安心！,花生|鹽（可省）|糖（可省）|,1.花生去殼，鋪平在烤盤上，進烤箱160度烤10分鐘。可直接買去殼的花生或去殼去膜的花生米。我使用的花生是去殼未去膜的花生，烤過後比較香，且好去膜。|2.烤完的花生放涼後，用手搓揉，去除紅色的薄膜；挑除發霉蟲蛀的花生。|3.取半斤（300g）放入食物切碎盒。|4.以中速打碎花生，希望花生醬有顆粒口感的話，就先取出一小碗備用；如果喜歡綿滑口感者，就直接以高速攪打。|5.取出花生後，剩下的部分以高速攪打30秒，會有部分死角打不到，就用細湯匙把不均勻的部分刮一刮，再打30秒。|6.重複用湯匙刮1～2次，再高速攪打後，花生的油脂會分泌更多出來，變得滑順。|7.加入原本取出的一小碗花生碎粒，以中低速攪拌15秒，讓其混合均勻即可。|8.取一乾淨、乾燥的瓶子裝花生醬即可。花生醬需冷藏保存，避免滋生黃麴毒素。|9.另外半斤製作時可加鹽、糖調味，這樣就有2種花生醬可搭配囉！|10.花生香蕉冰淇淋：無調味的花生醬2匙+2根冷凍過的香蕉+1匙牛奶，放入食物切碎盒，以高速攪打，完成！剛打好時就可以吃，口感像霜淇淋，冷凍後再吃，像市售盒裝的冰淇淋。|11.我使用的工具是：伊萊克斯食物攪拌棒組，型號：ESTM6400R，其中的食物切碎盒可打冰沙喔！|,花生粉|鹽|糖|優格|
